"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","signal transduction","GO:0007165","false","0.00888475579228129","2.051354504777332","4830","790","279","16307","DTX1,DOCK1,MARCO,KANK2,CD36,PRKCA,PTPRM,PLEKHG1,FHIT,MAP4K4,GMDS,ABCA1,TGM2,MYC,IL18,RALGPS1,WWOX,CCL18,NDRG2,ATF4,PDE4D,AUTS2,MAML3,MDM2,PLXNA2,ALOX15,RPTOR,CCL23,CCL26,PARP9,ANK2,EIF2AK2,EXT1,TNFRSF10C,IL7R,TOM1L2,TRIM38,C3,IFIH1,TNFSF10,GBP1,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,ARHGEF3,ERAP2,SESN1,TRIAP1,INSIG1,STAT1,RACK1,OBSCN,PARP14,TRIB3,ADAM15,IGFBP7,ZNF366,RGS2,ADGRA3,DNAJC10,NPHP4,CDKN1A,PHLDA3,ACER2,GRB10,KNTC1,NPM1,ATP1B1,TPT1,OAS1,PDE2A,PIK3CG,ZNRF3,DDX60,ATP2A3,PLSCR1,ARHGAP32,MEFV,CDK14,EGFL7,PLK2,IFI35,RPS27L,CASP1,CEACAM1,RTN4R,RPS6,DAAM2,STAT2,SLA,FBXL17,DENND1A,ATF3,TRIM5,FFAR2,GNG7,PRKCB,CARD16,CLEC12A,EIF4EBP1,IFIT5,ATOH8,MAGI3,AEN,PTK2,DGKA,RPL5,ATP2B4,EMILIN1,PPARD,PTPN13,XCR1,TRIM22,IRF1,LARS1,LILRA4,ADA,SHISA5,CLCN6,HAP1,RBFOX2,RPS6KA2,BCL2L11,RPL23,RPL26,S100A8,DUSP1,ITGB8,CD244,HBEGF,TNFRSF10D,HCAR2,TMEM117,NUPR1,GPX1,DOCK3,SLC39A14,PLAUR,PTPN22,LY6E,ARAP3,BRCA2,RPS12,PRKN,MAST4,RPS3,SIRPB1,CREM,SECTM1,BABAM2,PTPRU,DDX21,DTX3L,SH3RF3,PDE4B,FLRT2,RRS1,OPHN1,GALNT11,PLPP3,BLOC1S2,PLXND1,CXCR1,GRK5,VDR,RASSF5,UNC5B,PIGU,TPCN2,MYBBP1A,STK17A,ALOX15B,PLCD1,DELE1,LILRA5,IFNLR1,LANCL2,P2RY2,ECM1,ACVRL1,NCK2,PADI2,CC2D2A,GPSM2,RGS10,CD80,PDE1B,GPR157,CXCL8,TRIM21,GPNMB,P2RY12,FZD2,MYD88,CXCL12,ARHGAP24,GRK6,DHX58,SAMHD1,PTK2B,CRACR2A,PRMT5,H2BC11,PGF,EPS8L2,RPL37,DOCK8,HPGDS,CDC42EP4,VAV2,RAPGEFL1,NOD2,TLR7,SLC24A4,C5AR2,ARRDC3,NLN,EPHA2,WWC2,TREM2,DLG5,SIPA1L1,FCGR3B,TRAF1,FGD4,TGFA,IL10RA,MLLT3,AXL,CAMKK1,LRG1,OAS3,ITGA11,ADCY4,NEK6,SEMA4B,RASAL1,EFNB1,PDGFA,CCL7,RGL1,BST1,PML,TRIM56,ANXA1,CLEC4E,NPTXR,PDK4,ANXA4,ZMYND11,RHOC,ARHGAP15,PMAIP1,EPHB3,GCSAM,OSM,SP100,CCL13,BST2,LGR4,BOP1,PDYN,PIP4K2C,PLCL2,PLXNA1,DOCK2,IL17RA,FZD7,ECE1,RPS7,LPAR6,TRIM25,RTL10,RIPOR1,CSF1R,HIPK2,NOP53"
"GO:BP","mitotic G1 DNA damage checkpoint signaling","GO:0031571","false","0.00888475579228129","2.051354504777332","27","790","7","16307","MDM2,TRIAP1,CDKN1A,PLK2,RPS27L,RPL26,PML"
"GO:BP","negative regulation of protein metabolic process","GO:0051248","false","0.009087143767927852","2.0415726009093147","794","790","61","16307","FHIT,TOB1,ATF4,ADAR,PDE4D,EIF2AK2,RPL13A,DEPTOR,LRRK2,TRIAP1,EIF3E,RACK1,PARP14,TRIB3,RGS2,DNAJC10,CDKN1A,NPM1,CTSZ,FTO,CEACAM1,DIS3L2,CARD16,EIF4EBP1,RPL5,ATP2B4,EMILIN1,PTPN13,DNAJC1,HAP1,PUS7,RPL23,DUSP1,GPX1,PLAUR,PTPN22,PRKN,RPS3,TYMS,DTX3L,OPHN1,PLPP3,LDLR,IPO5,ECM1,NCK2,TRIM21,EIF3H,PABPC1,BTG2,TREM2,MOV10,DCPS,PRKAR1B,PML,EPRS1,TIMP4,DNAJB2,RPS7,HIPK2,NOP53"
"GO:BP","nucleobase-containing small molecule metabolic process","GO:0055086","false","0.009198110924417998","2.0363013573655726","568","790","47","16307","MACROD1,FHIT,GMDS,RPTOR,SHMT2,TKT,PARP9,OLA1,ELOVL6,PFAS,ABHD14B,LRRK2,APOBEC3C,RRM2B,ZBTB20,PAICS,ATP1B1,PDE2A,TP53I3,ACACA,ADK,ADA,ELOVL5,DPYD,NUPR1,NME4,TYMS,ME1,APOBEC3G,BEND3,ALDH1L2,ENO2,IMPDH2,ACSL3,MVK,SAMHD1,PRPS2,EPHA2,TREM2,FUT8,CAD,ADCY4,GARS1,PDK4,ACSL4,GNPNAT1,FITM2"
"GO:BP","macromolecule metabolic process","GO:0043170","false","0.009485700599215274","2.0229305872701397","8109","790","441","16307","DTX1,GPHN,BCAS3,MARCO,KANK2,HS3ST2,MSRA,CD36,GGT5,PRKCA,CDKAL1,PTPRM,POLD2,MACROD1,NYNRIN,FHIT,MAP4K4,RPL29,FARS2,SYT11,MME,TGM2,MYC,IL18,WWOX,TAF4B,TOB1,ZNFX1,ATF4,ADAR,ZNF561,POLH,TRIM69,IER5,PDE4D,CSRNP1,AUTS2,MAML3,MDM2,EEF1B2,RPL34,F13A1,PPM1H,RPTOR,MMP19,RPL10A,PCNA,IMMP2L,SHMT2,TDRD7,PARP9,CUX1,ANK2,RPL3,EIF2AK2,RPS17,EXT1,MYCL,RPS8,IL7R,TRIM38,C3,IFIH1,TNFSF10,BNC2,RPL13A,GBP1,LAPTM5,XPC,DEPTOR,FAS,LRP8,ABHD14B,LRRK2,ERAP2,TRIAP1,STAT1,URB1,B3GNT5,EIF3E,RACK1,RPL14,RPS21,PARP14,TRIB3,CAMK1D,AARS1,HEXB,SND1,APOBEC3C,RPL32,CCNA1,MAN1C1,ZNF366,VSIR,RPL10,RGS2,BATF3,HERC6,RPL15,IARS1,DNAJC10,BATF2,TOP1MT,CDKN1A,ACER2,CAVIN1,RRM2B,CTIF,ZBTB20,RPS14,TTLL11,NPM1,APOBEC3A,FOSL2,ATP1B1,BTG1,OAS1,PDE2A,PIK3CG,HS6ST1,HDAC9,PPM1D,RPL27A,ZNRF3,ATP2A3,PLSCR1,MEFV,MAN1A1,CDK14,CYFIP2,FAXDC2,PLK2,CTSZ,RPS27L,NFIX,RPL12,RPL35,HTRA1,CHST2,CASP1,REV3L,FADS1,FTO,CEACAM1,EEF2,CPB1,RPS5,WARS2,RPS6,STAT2,IMP4,FBXL17,RPL22,INTS6L,TP53INP1,ATF3,TRIM5,FBL,DIS3L2,THG1L,FFAR2,RPS23,PRKCB,CARD16,MYLIP,EIF4EBP1,ATOH8,NBAS,MSR1,KLHL3,ZHX3,PTK2,OLR1,GGT1,RPL7A,RPL5,ATP2B4,TARS1,EMILIN1,ZDHHC14,PPARD,RPS2,ZEB1,EDA,PRDM1,RPL31,PTPN13,MELTF,TRIM22,DTD1,DNAJC1,SLC7A5,SP110,EIF2S3,RPL4,PSME4,SATB2,IRF1,LARS1,LILRA4,FAF1,RPS4X,HAP1,RBFOX2,PUS7,MARS1,RPS6KA2,RPL23,RPL26,S100A8,ACTA2,DUSP1,ITGB8,RIOX2,RPL13,CD244,HBEGF,SMYD5,NUPR1,NOL6,ZFP28,MGMT,RPS16,RPL22L1,GPX1,DOCK3,PLAUR,HSF4,PAWR,ELL2,DIMT1,PTPN22,BRCA2,GBP5,EIF4B,RPS12,PRKN,MAST4,ETV7,RPS3,CREM,ST14,BABAM2,PTPRU,PTPRH,TYMS,RAD51B,DDX21,SUPT3H,EIF3L,RBM19,DTX3L,SH3RF3,PDE4B,RPL8,SP140,SMYD3,DDB2,MRPS27,RRS1,OPHN1,RPL18,GALNT11,APOBEC3G,PLPP3,XXYLT1,ANG,SERTAD1,SERBP1,NOB1,LIG1,BEND3,RPS15A,DKC1,RRP12,GRK5,VDR,LDLR,NSA2,TENT5A,ZBTB43,HERC5,PIGU,XYLT1,YARS1,RPL37A,IPO5,CDKN2C,MYBBP1A,RPS11,STK17A,POLR1E,SRSF6,RPS24,ALOX15B,ASCC3,XRN1,SCAMP5,DELE1,PUS1,APOBEC3F,EIF2A,LILRA5,DDX10,LANCL2,SOX12,DPH2,ECM1,ACVRL1,NCK2,PADI2,CD80,NIFK,CXCL8,TRIM21,P4HA2,GPNMB,SPIRE1,FZD2,SCARB2,EIF3H,PUM3,MYD88,ANKRA2,CMTR1,GRK6,DHX58,SAMHD1,PTK2B,EIF2D,PRMT5,ST3GAL3,STRADA,RPLP2,RPS29,PGF,RPS13,FBXO22,ZNF846,PABPC1,RPL37,APEX1,CTSL,RPL6,ZNF581,MRPL3,FARSB,DUS3L,EIF3D,ZNF441,CHI3L2,BTG2,METTL1,EEFSEC,RNF19B,NOD2,TLR7,RPL36,C5AR2,ARRDC3,NLN,RPLP0,WWC2,TREM2,NAT10,DUSP11,RPL24,TRAF1,BZW2,MRPL49,PPRC1,MOV10,DCPS,TWNK,EIF2S2,TGFA,RPL35A,HS2ST1,MLLT3,AXL,GAL3ST4,CAMKK1,FAM172A,FUT8,GTF2B,OAS3,CCT2,ZNF337,L3MBTL4,CAD,NEK6,PRKAR1B,S100A10,PDGFA,GARS1,BLMH,BST1,ADPRH,PML,TRIM56,ANXA1,PDK4,EEF1A1,EPRS1,ANXA4,VARS1,ZMYND11,JDP2,CCNB1IP1,PMAIP1,CHMP5,EPHB3,TIMP4,PIGV,OSM,SP100,USP11,MINDY1,NAP1L1,BST2,FAU,LGR4,BOP1,EIF3M,DNAJB2,HMGA1,IL17RA,FZD7,ECE1,RPS7,SEC11A,TRMT1,TRIM25,MRPL24,HHAT,CSF1R,HIPK2,NOP53,NOLC1,TRIM47"
"GO:BP","regulation of defense response to virus","GO:0050688","false","0.009833328065470336","2.0072994713995786","65","790","11","16307","PARP9,STAT1,LILRA4,PTPN22,DTX3L,APOBEC3G,HERC5,APOBEC3F,IFNLR1,DHX58,PML"
"GO:BP","response to oxygen-containing compound","GO:1901700","false","0.010377243594632681","1.9839179885504408","1000","790","73","16307","KANK2,CD36,PRKCA,TGM2,IL18,ATF4,SCARB1,PDE4D,MDM2,RPTOR,FBLN5,LRRK2,SESN1,INSIG1,STAT1,RACK1,TRIB3,ADAM15,AQP9,ACER2,GRB10,ZBTB20,PDE2A,HDAC9,MAN1A1,KCNQ1,CASP1,CEACAM1,STAT2,TRIM5,FFAR2,PRKCB,CARD16,SCD,PTK2,ATP2B4,LARS1,SIGMAR1,RPL23,S100A8,GPX1,SLC39A14,PCK2,PTPN22,PRKN,RPS3,PDE4B,ME1,VDR,IPO5,RDH11,LANCL2,GPX3,P2RY2,RGS10,CD80,CXCL8,P2RY12,MYD88,PTK2B,PRMT5,NOD2,SLC24A4,TREM2,DCPS,AXL,ANXA1,PDK4,EPRS1,CHMP5,SP100,PIP4K2C,FZD7"
"GO:BP","negative regulation of biological process","GO:0048519","false","0.010510307744498357","1.9783845675321028","4394","790","256","16307","DTX1,BCAS3,KANK2,PRKCA,PTPRM,FHIT,MAP4K4,ABCA1,SYT11,MYC,WWOX,TOB1,ZNFX1,ATF4,ADAR,PDE4D,MDM2,PLXNA2,ALOX15,RPTOR,CCL23,TDRD7,PARP9,CUX1,ANK2,EIF2AK2,TOM1L2,IFIH1,RPL13A,GBP1,LAPTM5,DEPTOR,FAS,LRRK2,SESN1,TRIAP1,INSIG1,STAT1,EIF3E,RACK1,PARP14,TRIB3,SIGLEC10,SND1,APOBEC3C,ATAD3A,ADAM15,IGFBP7,ZNF366,VSIR,AVEN,RPL10,RGS2,BATF3,DNAJC10,NPHP4,CDKN1A,PHLDA3,ACER2,GRB10,CTIF,KNTC1,RPS14,NPM1,APOBEC3A,TPT1,BTG1,OAS1,PDE2A,PIK3CG,MID1IP1,HDAC9,PPM1D,ZNRF3,PLSCR1,MEFV,EGFL7,RYR1,PLK2,KCNQ1,IFI35,CTSZ,RPS27L,NFIX,FTO,CEACAM1,RTN4R,TM7SF3,DAAM2,STAT2,TP53INP1,PXK,ATF3,TRIM5,DIS3L2,PRKCB,CARD16,MYLIP,EIF4EBP1,IFIT5,ATOH8,NBAS,MSR1,ZHX3,PTK2,RPL5,ATP2B4,EMILIN1,PPARD,ZEB1,PRDM1,PTPN13,MELTF,DNAJC1,SLC7A5,BTF3,IRF1,LILRA4,ADA,RUFY3,HAP1,RBFOX2,PUS7,RPS6KA2,RPL23,RPL26,DUSP1,ITGB8,TNFRSF10D,HCAR2,SMYD5,NUPR1,MGMT,GPX1,PLAUR,HSF4,PAWR,PTPN22,LY6E,ARAP3,BRCA2,PRKN,SLC30A1,ETV7,RPS3,MAP4,CREM,BABAM2,PTPRU,TYMS,DTX3L,PDE4B,OPHN1,APOBEC3G,PLPP3,H4C9,FCMR,ANG,SERTAD1,SERBP1,BEND3,CCP110,PROCR,PLXND1,TGFBI,DKC1,GRK5,VDR,LDLR,UNC5B,TENT5A,RUBCN,IPO5,CDKN2C,MYBBP1A,MVK,SRSF6,ALOX15B,XRN1,SCAMP5,APOBEC3F,LILRA5,IFNLR1,LANCL2,ECM1,ACVRL1,NCK2,PADI2,CD80,CXCL8,TRIM21,GPNMB,EIF3H,MYD88,CXCL12,ARHGAP24,DHX58,SAMHD1,PTK2B,H2BC11,RPS13,ZNF846,PABPC1,APEX1,BTG2,NOD2,SLC24A4,C5AR2,ARRDC3,EPHA2,VDAC1,WWC2,TREM2,NAT10,DLG5,ANKRD13A,MOV10,DCPS,IL10RA,MLLT3,AXL,FAM172A,OAS3,ZNF337,L3MBTL4,SEMA4B,PRKAR1B,PDGFA,PML,ANXA1,PDK4,EPRS1,ANXA4,ACSL4,ZMYND11,JDP2,RNLS,CHMP5,GCSAM,TIMP4,JPH4,OSM,SP100,BST2,LGR4,PIP4K2C,DNAJB2,PLCL2,PLXNA1,HMGA1,FZD7,RPS7,DNAI3,RIPOR1,HIPK2,NOP53"
"GO:BP","maturation of LSU-rRNA","GO:0000470","false","0.01081137656675086","1.966119005650544","28","790","7","16307","RPL10A,URB1,RPL35,RPL7A,NSA2,NIFK,BOP1"
"GO:BP","mitotic G1/S transition checkpoint signaling","GO:0044819","false","0.01081137656675086","1.966119005650544","28","790","7","16307","MDM2,TRIAP1,CDKN1A,PLK2,RPS27L,RPL26,PML"
"GO:BP","leukocyte chemotaxis","GO:0030595","false","0.011067277229075946","1.9559592110845334","201","790","22","16307","CCL18,CCL23,CCL26,CAMK1D,PIK3CG,FFAR2,PTK2,S100A8,DUSP1,PDE4B,CXCR1,PADI2,CXCL8,CXCL12,PTK2B,PGF,C5AR2,CCL7,BST1,ANXA1,CCL13,CSF1R"
"GO:BP","cellular response to stimulus","GO:0051716","false","0.011067277229075946","1.9559592110845334","6023","790","338","16307","DTX1,BCAS3,DOCK1,MARCO,KANK2,MSRA,CD36,PRKCA,PTPRM,POLD2,MACROD1,ABCC4,PLEKHG1,FHIT,MAP4K4,GMDS,ABCA1,SYT11,MME,TGM2,MYC,IL18,RALGPS1,WWOX,CCL18,NDRG2,ATF4,POLH,IER5,PDE4D,AUTS2,MAML3,MDM2,PLXNA2,ALOX15,RPTOR,PCNA,CCL23,CCL26,PARP9,ANK2,EIF2AK2,EXT1,FBLN5,TNFRSF10C,IL7R,TOM1L2,TRIM38,C3,IFIH1,TNFSF10,RPL13A,GBP1,LAPTM5,XPC,DEPTOR,FAS,LRP8,LRRK2,ARHGEF3,ERAP2,SESN1,TRIAP1,INSIG1,STAT1,RACK1,OBSCN,PARP14,TRIB3,CAMK1D,ADAM15,IGFBP7,ZNF366,AQP9,RGS2,ADGRA3,BATF3,DNAJC10,BATF2,NPHP4,CDKN1A,PHLDA3,ACER2,GRB10,RRM2B,KNTC1,ZBTB20,NPM1,APOBEC3A,ATP1B1,TPT1,OAS1,PDE2A,PIK3CG,HDAC9,ZNRF3,DDX60,ATP2A3,PLSCR1,ARHGAP32,MEFV,MAN1A1,CDK14,EGFL7,RYR1,PLK2,KCNQ1,IFI35,RPS27L,GBP4,CASP1,REV3L,FADS1,FTO,CEACAM1,RTN4R,TM7SF3,RPS6,DAAM2,STAT2,SLA,FBXL17,DENND1A,ATF3,TRIM5,THG1L,FFAR2,GNG7,PRKCB,CARD16,CLEC12A,EIF4EBP1,IFIT5,ATOH8,MAGI3,AEN,PTK2,DGKA,RPL5,ATP2B4,EMILIN1,PPARD,PTPN13,XCR1,TRIM22,PSME4,IRF1,LARS1,LILRA4,ADA,FAF1,SHISA5,CLCN6,HAP1,RBFOX2,SIGMAR1,RPS6KA2,BCL2L11,RPL23,RPL26,S100A8,DUSP1,ITGB8,CD244,HBEGF,TNFRSF10D,HCAR2,TMEM117,NUPR1,MGMT,GPX1,DOCK3,SLC39A14,PLAUR,PCK2,PTPN22,LY6E,ARAP3,BRCA2,GBP5,RPS12,PRKN,MAST4,RPS3,SIRPB1,CREM,SECTM1,BABAM2,PTPRU,RAD51B,DDX21,SUPT3H,DTX3L,SH3RF3,PDE4B,FLRT2,DDB2,RRS1,OPHN1,GALNT11,PLPP3,BLOC1S2,LIG1,PLXND1,CXCR1,GRK5,VDR,RASSF5,LDLR,UNC5B,PIGU,TPCN2,IPO5,MYBBP1A,STK17A,ALOX15B,ASCC3,RDH11,PLCD1,SCAMP5,DELE1,LILRA5,IFNLR1,LANCL2,P2RY2,ECM1,ACVRL1,NCK2,PADI2,CC2D2A,GPSM2,PIEZO1,RGS10,CD80,PDE1B,GBP2,GPR157,CXCL8,TRIM21,GPNMB,P2RY12,SPIRE1,FZD2,MYD88,CXCL12,ARHGAP24,GRK6,DHX58,SAMHD1,PTK2B,CRACR2A,PRMT5,H2BC11,PGF,EPS8L2,RPL37,APEX1,CTSL,DOCK8,HPGDS,CDC42EP4,VAV2,RAPGEFL1,BTG2,NOD2,TLR7,SLC24A4,C5AR2,ARRDC3,NLN,EPHA2,VDAC1,WWC2,TREM2,DLG5,CYP2U1,SIPA1L1,FCGR3B,TRAF1,FGD4,DCPS,TGFA,IL10RA,MLLT3,AXL,CAMKK1,LRG1,OAS3,ITGA11,ADCY4,NEK6,SEMA4B,RASAL1,EFNB1,PDGFA,CCL7,RGL1,BST1,PML,TRIM56,ANXA1,CLEC4E,NPTXR,PDK4,EPRS1,ANXA4,ZMYND11,RHOC,ARHGAP15,PMAIP1,CHMP5,EPHB3,GCSAM,OSM,SP100,CCL13,BST2,LGR4,BOP1,PDYN,PIP4K2C,SLC25A23,DNAJB2,PLCL2,PLXNA1,DOCK2,HMGA1,IL17RA,FZD7,ECE1,RPS7,LPAR6,TRIM25,RTL10,RIPOR1,CSF1R,HIPK2,NOP53"
"GO:BP","positive regulation of response to biotic stimulus","GO:0002833","false","0.011199991709047076","1.9507822988223573","285","790","28","16307","CD36,PRKCA,ZNFX1,PARP9,IFIH1,OAS1,DDX60,PLSCR1,MEFV,IFI35,CASP1,TRIM5,FFAR2,EMILIN1,IRF1,LILRA4,PTPN22,GBP5,MYD88,DHX58,NOD2,TLR7,TREM2,OAS3,TRIM56,CLEC4E,LGR4,NOP53"
"GO:BP","regulation of small GTPase mediated signal transduction","GO:0051056","false","0.011424048970847808","1.9421799438974356","243","790","25","16307","KANK2,PLEKHG1,MAP4K4,ABCA1,TGM2,RALGPS1,AUTS2,ARHGEF3,OBSCN,PIK3CG,ARHGAP32,RTN4R,DENND1A,DOCK3,ARAP3,OPHN1,ARHGAP24,EPS8L2,DOCK8,VAV2,FGD4,ARHGAP15,DOCK2,LPAR6,RIPOR1"
"GO:BP","regulation of defense response to virus by host","GO:0050691","false","0.011424048970847808","1.9421799438974356","37","790","8","16307","PARP9,STAT1,PTPN22,DTX3L,APOBEC3G,APOBEC3F,IFNLR1,PML"
"GO:BP","RNA modification","GO:0009451","true","0.011424048970847808","1.9421799438974356","162","790","19","16307","CDKAL1,ADAR,AARS1,APOBEC3C,APOBEC3A,FTO,FBL,THG1L,PUS7,DIMT1,APOBEC3G,DKC1,PUS1,APOBEC3F,CMTR1,DUS3L,METTL1,NAT10,TRMT1"
"GO:BP","amyloid-beta clearance by cellular catabolic process","GO:0150094","false","0.011498883911070451","1.9393443104973314","8","790","4","16307","CD36,MME,LDLR,TREM2"
"GO:BP","I-kappaB kinase/NF-kappaB signaling","GO:0007249","false","0.011890494410881771","1.924800086890676","258","790","26","16307","TRIM38,TNFSF10,STAT1,PLK2,CASP1,TRIM5,PRKCB,CARD16,IFIT5,TRIM22,SHISA5,PRKN,SECTM1,DDX21,ECM1,TRIM21,MYD88,NOD2,TLR7,TREM2,TRAF1,NEK6,ZMYND11,RHOC,BST2,TRIM25"
"GO:BP","cellular response to nitrogen compound","GO:1901699","false","0.012075071274421577","1.9181102970984678","467","790","40","16307","CD36,TGM2,ATF4,PDE4D,MDM2,RPTOR,IFIH1,LRRK2,SESN1,INSIG1,TRIB3,AQP9,GRB10,NPM1,PDE2A,HDAC9,RYR1,KCNQ1,CEACAM1,PRKCB,PTK2,ATP2B4,LARS1,RPL23,SLC39A14,PCK2,PTPN22,PRKN,PDE4B,IPO5,P2RY2,RGS10,P2RY12,PRMT5,NOD2,TREM2,PDK4,EPRS1,CHMP5,PIP4K2C"
"GO:BP","inflammasome complex assembly","GO:0140632","false","0.012495609733568723","1.9032425472635368","21","790","6","16307","CD36,EIF2AK2,MEFV,GBP5,MYD88,TREM2"
"GO:BP","cellular response to oxygen-containing compound","GO:1901701","false","0.012495609733568723","1.9032425472635368","807","790","61","16307","KANK2,CD36,PRKCA,TGM2,IL18,ATF4,PDE4D,MDM2,RPTOR,FBLN5,LRRK2,SESN1,INSIG1,RACK1,TRIB3,ADAM15,AQP9,GRB10,ZBTB20,PDE2A,HDAC9,KCNQ1,CASP1,CEACAM1,TRIM5,FFAR2,PRKCB,CARD16,PTK2,ATP2B4,LARS1,SIGMAR1,RPL23,SLC39A14,PCK2,PTPN22,PRKN,RPS3,PDE4B,VDR,IPO5,RDH11,LANCL2,P2RY2,RGS10,CD80,CXCL8,P2RY12,MYD88,PTK2B,PRMT5,NOD2,TREM2,DCPS,AXL,ANXA1,PDK4,EPRS1,CHMP5,PIP4K2C,FZD7"
"GO:BP","purine nucleobase metabolic process","GO:0006144","true","0.012495609733568723","1.9032425472635368","14","790","5","16307","SHMT2,PAICS,ADK,ADA,DPYD"
"GO:BP","positive regulation of type I interferon production","GO:0032481","false","0.012495609733568723","1.9032425472635368","57","790","10","16307","IFIH1,STAT1,OAS1,IRF1,PTPN22,MYD88,DHX58,TLR7,OAS3,TRIM56"
"GO:BP","positive regulation of defense response to virus by host","GO:0002230","false","0.012535898268626182","1.9018445409135534","29","790","7","16307","PARP9,STAT1,PTPN22,DTX3L,APOBEC3G,APOBEC3F,PML"
"GO:BP","regulation of transferase activity","GO:0051338","false","0.012535898268626182","1.9018445409135534","725","790","56","16307","MYC,IL18,ADAR,RPTOR,PCNA,DEPTOR,LRP8,LRRK2,TRIB3,CCNA1,RGS2,CDKN1A,NPM1,PIK3CG,CEACAM1,PTK2,RPL5,ATP2B4,RPS2,RPL23,DUSP1,HBEGF,DOCK3,PTPN22,PRKN,RPS3,DTX3L,ANG,SERTAD1,DKC1,HERC5,RUBCN,IPO5,CDKN2C,LILRA5,NCK2,P2RY12,PUM3,PTK2B,STRADA,NOD2,ARRDC3,EPHA2,TREM2,TGFA,AXL,CAMKK1,CCT2,PRKAR1B,PDGFA,PML,EEF1A1,EPHB3,PIP4K2C,RPS7,CSF1R"
"GO:BP","response to nitrogen compound","GO:1901698","false","0.012810905499539093","1.8924201723977876","693","790","54","16307","CD36,ABCA1,TGM2,ATF4,PDE4D,MDM2,RPTOR,IFIH1,LRRK2,SESN1,INSIG1,STAT1,TRIB3,AQP9,DNAJC10,GRB10,NPM1,PDE2A,HDAC9,MAN1A1,RYR1,KCNQ1,CEACAM1,STAT2,PRKCB,PTK2,ATP2B4,LARS1,ADA,FAF1,RPL23,SLC39A14,PCK2,PTPN22,PRKN,PDE4B,LDLR,IPO5,P2RY2,RGS10,P2RY12,MYD88,PRMT5,NOD2,SLC24A4,TREM2,ANXA1,PDK4,EPRS1,PMAIP1,CHMP5,PIP4K2C,DNAJB2,TRIM25"
"GO:BP","DNA damage response, signal transduction by p53 class mediator","GO:0030330","false","0.013004915805401713","1.885892455107309","68","790","11","16307","MDM2,TRIAP1,CDKN1A,ACER2,PLK2,RPS27L,RPL26,PML,PMAIP1,SP100,HIPK2"
"GO:BP","lipid storage","GO:0019915","true","0.013004915805401713","1.885892455107309","68","790","11","16307","CD36,ABCA1,SCARB1,C3,FTO,FFAR2,MSR1,PPARD,TREM2,FITM2,LDAF1"
